weekday_name,month,leap_year_condition,decade,output,output_year,output_day
4,2,1,213,1-2-2132,2,1
6,2,0,213,1-2-2133,3,1
0,2,0,213,1-2-2134,4,1
1,2,0,213,1-2-2135,5,1
2,2,1,213,1-2-2136,6,1
4,2,0,213,1-2-2137,7,1
5,2,0,213,1-2-2138,8,1
6,2,0,213,1-2-2139,9,1
0,2,1,214,1-2-2140,0,1
2,2,0,214,1-2-2141,1,1
3,2,0,214,1-2-2142,2,1
4,2,0,214,1-2-2143,3,1
5,2,1,214,1-2-2144,4,1
0,2,0,214,1-2-2145,5,1
1,2,0,214,1-2-2146,6,1
2,2,0,214,1-2-2147,7,1
3,2,1,214,1-2-2148,8,1
5,2,0,214,1-2-2149,9,1
6,2,0,215,1-2-2150,0,1
0,2,0,215,1-2-2151,1,1
1,2,1,215,1-2-2152,2,1
3,2,0,215,1-2-2153,3,1
4,2,0,215,1-2-2154,4,1
5,2,0,215,1-2-2155,5,1
6,2,1,215,1-2-2156,6,1
1,2,0,215,1-2-2157,7,1
2,2,0,215,1-2-2158,8,1
3,2,0,215,1-2-2159,9,1
4,2,1,216,1-2-2160,0,1
6,2,0,216,1-2-2161,1,1
0,2,0,216,1-2-2162,2,1
1,2,0,216,1-2-2163,3,1
2,2,1,216,1-2-2164,4,1
4,2,0,216,1-2-2165,5,1
5,2,0,216,1-2-2166,6,1
6,2,0,216,1-2-2167,7,1
0,2,1,216,1-2-2168,8,1
2,2,0,216,1-2-2169,9,1
3,2,0,217,1-2-2170,0,1
4,2,0,217,1-2-2171,1,1
5,2,1,217,1-2-2172,2,1
0,2,0,217,1-2-2173,3,1
1,2,0,217,1-2-2174,4,1
2,2,0,217,1-2-2175,5,1
3,2,1,217,1-2-2176,6,1
5,2,0,217,1-2-2177,7,1
6,2,0,217,1-2-2178,8,1
0,2,0,217,1-2-2179,9,1
1,2,1,218,1-2-2180,0,1
3,2,0,218,1-2-2181,1,1
4,2,0,218,1-2-2182,2,1
5,2,0,218,1-2-2183,3,1
6,2,1,218,1-2-2184,4,1
1,2,0,218,1-2-2185,5,1
2,2,0,218,1-2-2186,6,1
3,2,0,218,1-2-2187,7,1
4,2,1,218,1-2-2188,8,1
6,2,0,218,1-2-2189,9,1
0,2,0,219,1-2-2190,0,1
1,2,0,219,1-2-2191,1,1
2,2,1,219,1-2-2192,2,1
4,2,0,219,1-2-2193,3,1
5,2,0,219,1-2-2194,4,1
6,2,0,219,1-2-2195,5,1
0,2,1,219,1-2-2196,6,1
2,2,0,219,1-2-2197,7,1
3,2,0,219,1-2-2198,8,1
4,2,0,219,1-2-2199,9,1
5,2,0,220,1-2-2200,0,1
5,3,0,180,1-3-1800,0,1
6,3,0,180,1-3-1801,1,1
0,3,0,180,1-3-1802,2,1
1,3,0,180,1-3-1803,3,1
3,3,1,180,1-3-1804,4,1
4,3,0,180,1-3-1805,5,1
5,3,0,180,1-3-1806,6,1
6,3,0,180,1-3-1807,7,1
1,3,1,180,1-3-1808,8,1
2,3,0,180,1-3-1809,9,1
3,3,0,181,1-3-1810,0,1
4,3,0,181,1-3-1811,1,1
6,3,1,181,1-3-1812,2,1
0,3,0,181,1-3-1813,3,1
1,3,0,181,1-3-1814,4,1
2,3,0,181,1-3-1815,5,1
4,3,1,181,1-3-1816,6,1
5,3,0,181,1-3-1817,7,1
6,3,0,181,1-3-1818,8,1
0,3,0,181,1-3-1819,9,1
2,3,1,182,1-3-1820,0,1
3,3,0,182,1-3-1821,1,1
4,3,0,182,1-3-1822,2,1
5,3,0,182,1-3-1823,3,1
0,3,1,182,1-3-1824,4,1
1,3,0,182,1-3-1825,5,1
2,3,0,182,1-3-1826,6,1
3,3,0,182,1-3-1827,7,1
5,3,1,182,1-3-1828,8,1
6,3,0,182,1-3-1829,9,1
0,3,0,183,1-3-1830,0,1
1,3,0,183,1-3-1831,1,1
3,3,1,183,1-3-1832,2,1
4,3,0,183,1-3-1833,3,1
5,3,0,183,1-3-1834,4,1
6,3,0,183,1-3-1835,5,1
1,3,1,183,1-3-1836,6,1
2,3,0,183,1-3-1837,7,1
3,3,0,183,1-3-1838,8,1
4,3,0,183,1-3-1839,9,1
6,3,1,184,1-3-1840,0,1
0,3,0,184,1-3-1841,1,1
1,3,0,184,1-3-1842,2,1
2,3,0,184,1-3-1843,3,1
4,3,1,184,1-3-1844,4,1
5,3,0,184,1-3-1845,5,1
6,3,0,184,1-3-1846,6,1
0,3,0,184,1-3-1847,7,1
2,3,1,184,1-3-1848,8,1
3,3,0,184,1-3-1849,9,1
4,3,0,185,1-3-1850,0,1
5,3,0,185,1-3-1851,1,1
0,3,1,185,1-3-1852,2,1
1,3,0,185,1-3-1853,3,1
2,3,0,185,1-3-1854,4,1
3,3,0,185,1-3-1855,5,1
5,3,1,185,1-3-1856,6,1
6,3,0,185,1-3-1857,7,1
0,3,0,185,1-3-1858,8,1
1,3,0,185,1-3-1859,9,1
3,3,1,186,1-3-1860,0,1
4,3,0,186,1-3-1861,1,1
5,3,0,186,1-3-1862,2,1
6,3,0,186,1-3-1863,3,1
1,3,1,186,1-3-1864,4,1
2,3,0,186,1-3-1865,5,1
3,3,0,186,1-3-1866,6,1
4,3,0,186,1-3-1867,7,1
6,3,1,186,1-3-1868,8,1
0,3,0,186,1-3-1869,9,1
1,3,0,187,1-3-1870,0,1
2,3,0,187,1-3-1871,1,1
4,3,1,187,1-3-1872,2,1
5,3,0,187,1-3-1873,3,1
6,3,0,187,1-3-1874,4,1
0,3,0,187,1-3-1875,5,1
2,3,1,187,1-3-1876,6,1
3,3,0,187,1-3-1877,7,1
4,3,0,187,1-3-1878,8,1
5,3,0,187,1-3-1879,9,1
0,3,1,188,1-3-1880,0,1
1,3,0,188,1-3-1881,1,1
2,3,0,188,1-3-1882,2,1
3,3,0,188,1-3-1883,3,1
5,3,1,188,1-3-1884,4,1
6,3,0,188,1-3-1885,5,1
0,3,0,188,1-3-1886,6,1
1,3,0,188,1-3-1887,7,1
3,3,1,188,1-3-1888,8,1
4,3,0,188,1-3-1889,9,1
5,3,0,189,1-3-1890,0,1
6,3,0,189,1-3-1891,1,1
1,3,1,189,1-3-1892,2,1
2,3,0,189,1-3-1893,3,1
3,3,0,189,1-3-1894,4,1
4,3,0,189,1-3-1895,5,1
6,3,1,189,1-3-1896,6,1
0,3,0,189,1-3-1897,7,1
1,3,0,189,1-3-1898,8,1
2,3,0,189,1-3-1899,9,1
3,3,0,190,1-3-1900,0,1
4,3,0,190,1-3-1901,1,1
5,3,0,190,1-3-1902,2,1
6,3,0,190,1-3-1903,3,1
1,3,1,190,1-3-1904,4,1
2,3,0,190,1-3-1905,5,1
3,3,0,190,1-3-1906,6,1
4,3,0,190,1-3-1907,7,1
6,3,1,190,1-3-1908,8,1
0,3,0,190,1-3-1909,9,1
1,3,0,191,1-3-1910,0,1
2,3,0,191,1-3-1911,1,1
4,3,1,191,1-3-1912,2,1
5,3,0,191,1-3-1913,3,1
6,3,0,191,1-3-1914,4,1
0,3,0,191,1-3-1915,5,1
2,3,1,191,1-3-1916,6,1
3,3,0,191,1-3-1917,7,1
4,3,0,191,1-3-1918,8,1
5,3,0,191,1-3-1919,9,1
0,3,1,192,1-3-1920,0,1
1,3,0,192,1-3-1921,1,1
2,3,0,192,1-3-1922,2,1
3,3,0,192,1-3-1923,3,1
5,3,1,192,1-3-1924,4,1
6,3,0,192,1-3-1925,5,1
0,3,0,192,1-3-1926,6,1
1,3,0,192,1-3-1927,7,1
3,3,1,192,1-3-1928,8,1
4,3,0,192,1-3-1929,9,1
5,3,0,193,1-3-1930,0,1
6,3,0,193,1-3-1931,1,1
1,3,1,193,1-3-1932,2,1
2,3,0,193,1-3-1933,3,1
3,3,0,193,1-3-1934,4,1
4,3,0,193,1-3-1935,5,1
6,3,1,193,1-3-1936,6,1
0,3,0,193,1-3-1937,7,1
1,3,0,193,1-3-1938,8,1
2,3,0,193,1-3-1939,9,1
4,3,1,194,1-3-1940,0,1
5,3,0,194,1-3-1941,1,1
6,3,0,194,1-3-1942,2,1
0,3,0,194,1-3-1943,3,1
2,3,1,194,1-3-1944,4,1
3,3,0,194,1-3-1945,5,1
4,3,0,194,1-3-1946,6,1
5,3,0,194,1-3-1947,7,1
0,3,1,194,1-3-1948,8,1
1,3,0,194,1-3-1949,9,1
2,3,0,195,1-3-1950,0,1
3,3,0,195,1-3-1951,1,1
5,3,1,195,1-3-1952,2,1
6,3,0,195,1-3-1953,3,1
0,3,0,195,1-3-1954,4,1
1,3,0,195,1-3-1955,5,1
3,3,1,195,1-3-1956,6,1
4,3,0,195,1-3-1957,7,1
5,3,0,195,1-3-1958,8,1
6,3,0,195,1-3-1959,9,1
1,3,1,196,1-3-1960,0,1
2,3,0,196,1-3-1961,1,1
3,3,0,196,1-3-1962,2,1
4,3,0,196,1-3-1963,3,1
6,3,1,196,1-3-1964,4,1
0,3,0,196,1-3-1965,5,1
1,3,0,196,1-3-1966,6,1
2,3,0,196,1-3-1967,7,1
4,3,1,196,1-3-1968,8,1
5,3,0,196,1-3-1969,9,1
6,3,0,197,1-3-1970,0,1
0,3,0,197,1-3-1971,1,1
2,3,1,197,1-3-1972,2,1
3,3,0,197,1-3-1973,3,1
4,3,0,197,1-3-1974,4,1
5,3,0,197,1-3-1975,5,1
0,3,1,197,1-3-1976,6,1
1,3,0,197,1-3-1977,7,1
2,3,0,197,1-3-1978,8,1
3,3,0,197,1-3-1979,9,1
5,3,1,198,1-3-1980,0,1
6,3,0,198,1-3-1981,1,1
0,3,0,198,1-3-1982,2,1
1,3,0,198,1-3-1983,3,1
3,3,1,198,1-3-1984,4,1
4,3,0,198,1-3-1985,5,1
5,3,0,198,1-3-1986,6,1
6,3,0,198,1-3-1987,7,1
1,3,1,198,1-3-1988,8,1
2,3,0,198,1-3-1989,9,1
3,3,0,199,1-3-1990,0,1
4,3,0,199,1-3-1991,1,1
6,3,1,199,1-3-1992,2,1
0,3,0,199,1-3-1993,3,1
1,3,0,199,1-3-1994,4,1
2,3,0,199,1-3-1995,5,1
4,3,1,199,1-3-1996,6,1
5,3,0,199,1-3-1997,7,1
6,3,0,199,1-3-1998,8,1
0,3,0,199,1-3-1999,9,1
2,3,1,200,1-3-2000,0,1
3,3,0,200,1-3-2001,1,1
4,3,0,200,1-3-2002,2,1
5,3,0,200,1-3-2003,3,1
0,3,1,200,1-3-2004,4,1
1,3,0,200,1-3-2005,5,1
2,3,0,200,1-3-2006,6,1
3,3,0,200,1-3-2007,7,1
5,3,1,200,1-3-2008,8,1
6,3,0,200,1-3-2009,9,1
0,3,0,201,1-3-2010,0,1
1,3,0,201,1-3-2011,1,1
3,3,1,201,1-3-2012,2,1
4,3,0,201,1-3-2013,3,1
5,3,0,201,1-3-2014,4,1
6,3,0,201,1-3-2015,5,1
1,3,1,201,1-3-2016,6,1
2,3,0,201,1-3-2017,7,1
3,3,0,201,1-3-2018,8,1
4,3,0,201,1-3-2019,9,1
6,3,1,202,1-3-2020,0,1
0,3,0,202,1-3-2021,1,1
1,3,0,202,1-3-2022,2,1
2,3,0,202,1-3-2023,3,1
4,3,1,202,1-3-2024,4,1
5,3,0,202,1-3-2025,5,1
6,3,0,202,1-3-2026,6,1
0,3,0,202,1-3-2027,7,1
2,3,1,202,1-3-2028,8,1
3,3,0,202,1-3-2029,9,1
4,3,0,203,1-3-2030,0,1
5,3,0,203,1-3-2031,1,1
0,3,1,203,1-3-2032,2,1
1,3,0,203,1-3-2033,3,1
2,3,0,203,1-3-2034,4,1
3,3,0,203,1-3-2035,5,1
5,3,1,203,1-3-2036,6,1
6,3,0,203,1-3-2037,7,1
0,3,0,203,1-3-2038,8,1
1,3,0,203,1-3-2039,9,1
3,3,1,204,1-3-2040,0,1
4,3,0,204,1-3-2041,1,1
5,3,0,204,1-3-2042,2,1
6,3,0,204,1-3-2043,3,1
1,3,1,204,1-3-2044,4,1
2,3,0,204,1-3-2045,5,1
3,3,0,204,1-3-2046,6,1
4,3,0,204,1-3-2047,7,1
6,3,1,204,1-3-2048,8,1
0,3,0,204,1-3-2049,9,1
1,3,0,205,1-3-2050,0,1
2,3,0,205,1-3-2051,1,1
4,3,1,205,1-3-2052,2,1
5,3,0,205,1-3-2053,3,1
6,3,0,205,1-3-2054,4,1
0,3,0,205,1-3-2055,5,1
2,3,1,205,1-3-2056,6,1
3,3,0,205,1-3-2057,7,1
4,3,0,205,1-3-2058,8,1
5,3,0,205,1-3-2059,9,1
0,3,1,206,1-3-2060,0,1
1,3,0,206,1-3-2061,1,1
2,3,0,206,1-3-2062,2,1
3,3,0,206,1-3-2063,3,1
5,3,1,206,1-3-2064,4,1
6,3,0,206,1-3-2065,5,1
0,3,0,206,1-3-2066,6,1
1,3,0,206,1-3-2067,7,1
3,3,1,206,1-3-2068,8,1
4,3,0,206,1-3-2069,9,1
5,3,0,207,1-3-2070,0,1
6,3,0,207,1-3-2071,1,1
1,3,1,207,1-3-2072,2,1
2,3,0,207,1-3-2073,3,1
3,3,0,207,1-3-2074,4,1
4,3,0,207,1-3-2075,5,1
6,3,1,207,1-3-2076,6,1
0,3,0,207,1-3-2077,7,1
1,3,0,207,1-3-2078,8,1
2,3,0,207,1-3-2079,9,1
4,3,1,208,1-3-2080,0,1
5,3,0,208,1-3-2081,1,1
6,3,0,208,1-3-2082,2,1
0,3,0,208,1-3-2083,3,1
2,3,1,208,1-3-2084,4,1
3,3,0,208,1-3-2085,5,1
4,3,0,208,1-3-2086,6,1
5,3,0,208,1-3-2087,7,1
0,3,1,208,1-3-2088,8,1
1,3,0,208,1-3-2089,9,1
2,3,0,209,1-3-2090,0,1
3,3,0,209,1-3-2091,1,1
5,3,1,209,1-3-2092,2,1
6,3,0,209,1-3-2093,3,1
0,3,0,209,1-3-2094,4,1
1,3,0,209,1-3-2095,5,1
3,3,1,209,1-3-2096,6,1
4,3,0,209,1-3-2097,7,1
5,3,0,209,1-3-2098,8,1
6,3,0,209,1-3-2099,9,1
0,3,0,210,1-3-2100,0,1
1,3,0,210,1-3-2101,1,1
2,3,0,210,1-3-2102,2,1
3,3,0,210,1-3-2103,3,1
5,3,1,210,1-3-2104,4,1
6,3,0,210,1-3-2105,5,1
0,3,0,210,1-3-2106,6,1
1,3,0,210,1-3-2107,7,1
3,3,1,210,1-3-2108,8,1
4,3,0,210,1-3-2109,9,1
5,3,0,211,1-3-2110,0,1
6,3,0,211,1-3-2111,1,1
1,3,1,211,1-3-2112,2,1
2,3,0,211,1-3-2113,3,1
3,3,0,211,1-3-2114,4,1
4,3,0,211,1-3-2115,5,1
6,3,1,211,1-3-2116,6,1
0,3,0,211,1-3-2117,7,1
1,3,0,211,1-3-2118,8,1
2,3,0,211,1-3-2119,9,1
4,3,1,212,1-3-2120,0,1
5,3,0,212,1-3-2121,1,1
6,3,0,212,1-3-2122,2,1
0,3,0,212,1-3-2123,3,1
2,3,1,212,1-3-2124,4,1
3,3,0,212,1-3-2125,5,1
4,3,0,212,1-3-2126,6,1
5,3,0,212,1-3-2127,7,1
0,3,1,212,1-3-2128,8,1
1,3,0,212,1-3-2129,9,1
2,3,0,213,1-3-2130,0,1
3,3,0,213,1-3-2131,1,1
5,3,1,213,1-3-2132,2,1
6,3,0,213,1-3-2133,3,1
0,3,0,213,1-3-2134,4,1
1,3,0,213,1-3-2135,5,1
3,3,1,213,1-3-2136,6,1
4,3,0,213,1-3-2137,7,1
5,3,0,213,1-3-2138,8,1
6,3,0,213,1-3-2139,9,1
1,3,1,214,1-3-2140,0,1
2,3,0,214,1-3-2141,1,1
3,3,0,214,1-3-2142,2,1
4,3,0,214,1-3-2143,3,1
6,3,1,214,1-3-2144,4,1
0,3,0,214,1-3-2145,5,1
1,3,0,214,1-3-2146,6,1
2,3,0,214,1-3-2147,7,1
4,3,1,214,1-3-2148,8,1
5,3,0,214,1-3-2149,9,1
6,3,0,215,1-3-2150,0,1
0,3,0,215,1-3-2151,1,1
2,3,1,215,1-3-2152,2,1
3,3,0,215,1-3-2153,3,1
4,3,0,215,1-3-2154,4,1
5,3,0,215,1-3-2155,5,1
0,3,1,215,1-3-2156,6,1
1,3,0,215,1-3-2157,7,1
2,3,0,215,1-3-2158,8,1
3,3,0,215,1-3-2159,9,1
5,3,1,216,1-3-2160,0,1
6,3,0,216,1-3-2161,1,1
0,3,0,216,1-3-2162,2,1
1,3,0,216,1-3-2163,3,1
3,3,1,216,1-3-2164,4,1
4,3,0,216,1-3-2165,5,1
5,3,0,216,1-3-2166,6,1
6,3,0,216,1-3-2167,7,1
1,3,1,216,1-3-2168,8,1
2,3,0,216,1-3-2169,9,1
3,3,0,217,1-3-2170,0,1
4,3,0,217,1-3-2171,1,1
6,3,1,217,1-3-2172,2,1
0,3,0,217,1-3-2173,3,1
1,3,0,217,1-3-2174,4,1
2,3,0,217,1-3-2175,5,1
4,3,1,217,1-3-2176,6,1
5,3,0,217,1-3-2177,7,1
6,3,0,217,1-3-2178,8,1
0,3,0,217,1-3-2179,9,1
2,3,1,218,1-3-2180,0,1
3,3,0,218,1-3-2181,1,1
4,3,0,218,1-3-2182,2,1
5,3,0,218,1-3-2183,3,1
0,3,1,218,1-3-2184,4,1
1,3,0,218,1-3-2185,5,1
2,3,0,218,1-3-2186,6,1
3,3,0,218,1-3-2187,7,1
5,3,1,218,1-3-2188,8,1
6,3,0,218,1-3-2189,9,1
0,3,0,219,1-3-2190,0,1
1,3,0,219,1-3-2191,1,1
3,3,1,219,1-3-2192,2,1
4,3,0,219,1-3-2193,3,1
5,3,0,219,1-3-2194,4,1
6,3,0,219,1-3-2195,5,1
1,3,1,219,1-3-2196,6,1
2,3,0,219,1-3-2197,7,1
3,3,0,219,1-3-2198,8,1
4,3,0,219,1-3-2199,9,1
5,3,0,220,1-3-2200,0,1
1,4,0,180,1-4-1800,0,1
2,4,0,180,1-4-1801,1,1
3,4,0,180,1-4-1802,2,1
4,4,0,180,1-4-1803,3,1
6,4,1,180,1-4-1804,4,1
0,4,0,180,1-4-1805,5,1
1,4,0,180,1-4-1806,6,1
2,4,0,180,1-4-1807,7,1
4,4,1,180,1-4-1808,8,1
5,4,0,180,1-4-1809,9,1
6,4,0,181,1-4-1810,0,1
0,4,0,181,1-4-1811,1,1
2,4,1,181,1-4-1812,2,1
3,4,0,181,1-4-1813,3,1
4,4,0,181,1-4-1814,4,1
5,4,0,181,1-4-1815,5,1
0,4,1,181,1-4-1816,6,1
1,4,0,181,1-4-1817,7,1
2,4,0,181,1-4-1818,8,1
3,4,0,181,1-4-1819,9,1
5,4,1,182,1-4-1820,0,1
6,4,0,182,1-4-1821,1,1
0,4,0,182,1-4-1822,2,1
1,4,0,182,1-4-1823,3,1
3,4,1,182,1-4-1824,4,1
4,4,0,182,1-4-1825,5,1
5,4,0,182,1-4-1826,6,1
6,4,0,182,1-4-1827,7,1
1,4,1,182,1-4-1828,8,1
2,4,0,182,1-4-1829,9,1
3,4,0,183,1-4-1830,0,1
4,4,0,183,1-4-1831,1,1
6,4,1,183,1-4-1832,2,1
0,4,0,183,1-4-1833,3,1
1,4,0,183,1-4-1834,4,1
2,4,0,183,1-4-1835,5,1
4,4,1,183,1-4-1836,6,1
5,4,0,183,1-4-1837,7,1
6,4,0,183,1-4-1838,8,1
0,4,0,183,1-4-1839,9,1
2,4,1,184,1-4-1840,0,1
3,4,0,184,1-4-1841,1,1
4,4,0,184,1-4-1842,2,1
5,4,0,184,1-4-1843,3,1
0,4,1,184,1-4-1844,4,1
1,4,0,184,1-4-1845,5,1
2,4,0,184,1-4-1846,6,1
3,4,0,184,1-4-1847,7,1
5,4,1,184,1-4-1848,8,1
6,4,0,184,1-4-1849,9,1
0,4,0,185,1-4-1850,0,1
1,4,0,185,1-4-1851,1,1
3,4,1,185,1-4-1852,2,1
4,4,0,185,1-4-1853,3,1
5,4,0,185,1-4-1854,4,1
6,4,0,185,1-4-1855,5,1
1,4,1,185,1-4-1856,6,1
2,4,0,185,1-4-1857,7,1
3,4,0,185,1-4-1858,8,1
4,4,0,185,1-4-1859,9,1
6,4,1,186,1-4-1860,0,1
0,4,0,186,1-4-1861,1,1
1,4,0,186,1-4-1862,2,1
2,4,0,186,1-4-1863,3,1
4,4,1,186,1-4-1864,4,1
5,4,0,186,1-4-1865,5,1
6,4,0,186,1-4-1866,6,1
0,4,0,186,1-4-1867,7,1
2,4,1,186,1-4-1868,8,1
3,4,0,186,1-4-1869,9,1
4,4,0,187,1-4-1870,0,1
5,4,0,187,1-4-1871,1,1
0,4,1,187,1-4-1872,2,1
1,4,0,187,1-4-1873,3,1
2,4,0,187,1-4-1874,4,1
3,4,0,187,1-4-1875,5,1
5,4,1,187,1-4-1876,6,1
6,4,0,187,1-4-1877,7,1
0,4,0,187,1-4-1878,8,1
1,4,0,187,1-4-1879,9,1
3,4,1,188,1-4-1880,0,1
4,4,0,188,1-4-1881,1,1
5,4,0,188,1-4-1882,2,1
6,4,0,188,1-4-1883,3,1
1,4,1,188,1-4-1884,4,1
2,4,0,188,1-4-1885,5,1
3,4,0,188,1-4-1886,6,1
4,4,0,188,1-4-1887,7,1
6,4,1,188,1-4-1888,8,1
0,4,0,188,1-4-1889,9,1
1,4,0,189,1-4-1890,0,1
2,4,0,189,1-4-1891,1,1
4,4,1,189,1-4-1892,2,1
5,4,0,189,1-4-1893,3,1
6,4,0,189,1-4-1894,4,1
0,4,0,189,1-4-1895,5,1
2,4,1,189,1-4-1896,6,1
3,4,0,189,1-4-1897,7,1
4,4,0,189,1-4-1898,8,1
5,4,0,189,1-4-1899,9,1
6,4,0,190,1-4-1900,0,1
0,4,0,190,1-4-1901,1,1
1,4,0,190,1-4-1902,2,1
2,4,0,190,1-4-1903,3,1
4,4,1,190,1-4-1904,4,1
5,4,0,190,1-4-1905,5,1
6,4,0,190,1-4-1906,6,1
0,4,0,190,1-4-1907,7,1
2,4,1,190,1-4-1908,8,1
3,4,0,190,1-4-1909,9,1
4,4,0,191,1-4-1910,0,1
5,4,0,191,1-4-1911,1,1
0,4,1,191,1-4-1912,2,1
1,4,0,191,1-4-1913,3,1
2,4,0,191,1-4-1914,4,1
3,4,0,191,1-4-1915,5,1
5,4,1,191,1-4-1916,6,1
6,4,0,191,1-4-1917,7,1
0,4,0,191,1-4-1918,8,1
1,4,0,191,1-4-1919,9,1
3,4,1,192,1-4-1920,0,1
4,4,0,192,1-4-1921,1,1
5,4,0,192,1-4-1922,2,1
6,4,0,192,1-4-1923,3,1
1,4,1,192,1-4-1924,4,1
2,4,0,192,1-4-1925,5,1
3,4,0,192,1-4-1926,6,1
4,4,0,192,1-4-1927,7,1
6,4,1,192,1-4-1928,8,1
0,4,0,192,1-4-1929,9,1
1,4,0,193,1-4-1930,0,1
2,4,0,193,1-4-1931,1,1
4,4,1,193,1-4-1932,2,1
5,4,0,193,1-4-1933,3,1
6,4,0,193,1-4-1934,4,1
0,4,0,193,1-4-1935,5,1
2,4,1,193,1-4-1936,6,1
3,4,0,193,1-4-1937,7,1
4,4,0,193,1-4-1938,8,1
5,4,0,193,1-4-1939,9,1
0,4,1,194,1-4-1940,0,1
1,4,0,194,1-4-1941,1,1
2,4,0,194,1-4-1942,2,1
3,4,0,194,1-4-1943,3,1
5,4,1,194,1-4-1944,4,1
6,4,0,194,1-4-1945,5,1
0,4,0,194,1-4-1946,6,1
1,4,0,194,1-4-1947,7,1
3,4,1,194,1-4-1948,8,1
4,4,0,194,1-4-1949,9,1
5,4,0,195,1-4-1950,0,1
6,4,0,195,1-4-1951,1,1
1,4,1,195,1-4-1952,2,1
2,4,0,195,1-4-1953,3,1
3,4,0,195,1-4-1954,4,1
4,4,0,195,1-4-1955,5,1
6,4,1,195,1-4-1956,6,1
0,4,0,195,1-4-1957,7,1
1,4,0,195,1-4-1958,8,1
2,4,0,195,1-4-1959,9,1
4,4,1,196,1-4-1960,0,1
5,4,0,196,1-4-1961,1,1
6,4,0,196,1-4-1962,2,1
0,4,0,196,1-4-1963,3,1
2,4,1,196,1-4-1964,4,1
3,4,0,196,1-4-1965,5,1
4,4,0,196,1-4-1966,6,1
5,4,0,196,1-4-1967,7,1
0,4,1,196,1-4-1968,8,1
1,4,0,196,1-4-1969,9,1
2,4,0,197,1-4-1970,0,1
3,4,0,197,1-4-1971,1,1
5,4,1,197,1-4-1972,2,1
6,4,0,197,1-4-1973,3,1
0,4,0,197,1-4-1974,4,1
1,4,0,197,1-4-1975,5,1
3,4,1,197,1-4-1976,6,1
4,4,0,197,1-4-1977,7,1
5,4,0,197,1-4-1978,8,1
6,4,0,197,1-4-1979,9,1
1,4,1,198,1-4-1980,0,1
2,4,0,198,1-4-1981,1,1
3,4,0,198,1-4-1982,2,1
4,4,0,198,1-4-1983,3,1
6,4,1,198,1-4-1984,4,1
0,4,0,198,1-4-1985,5,1
1,4,0,198,1-4-1986,6,1
2,4,0,198,1-4-1987,7,1
4,4,1,198,1-4-1988,8,1
5,4,0,198,1-4-1989,9,1
6,4,0,199,1-4-1990,0,1
0,4,0,199,1-4-1991,1,1
2,4,1,199,1-4-1992,2,1
3,4,0,199,1-4-1993,3,1
4,4,0,199,1-4-1994,4,1
5,4,0,199,1-4-1995,5,1
0,4,1,199,1-4-1996,6,1
1,4,0,199,1-4-1997,7,1
2,4,0,199,1-4-1998,8,1
3,4,0,199,1-4-1999,9,1
5,4,1,200,1-4-2000,0,1
6,4,0,200,1-4-2001,1,1
0,4,0,200,1-4-2002,2,1
1,4,0,200,1-4-2003,3,1
3,4,1,200,1-4-2004,4,1
4,4,0,200,1-4-2005,5,1
5,4,0,200,1-4-2006,6,1
6,4,0,200,1-4-2007,7,1
1,4,1,200,1-4-2008,8,1
2,4,0,200,1-4-2009,9,1
3,4,0,201,1-4-2010,0,1
4,4,0,201,1-4-2011,1,1
6,4,1,201,1-4-2012,2,1
0,4,0,201,1-4-2013,3,1
1,4,0,201,1-4-2014,4,1
2,4,0,201,1-4-2015,5,1
4,4,1,201,1-4-2016,6,1
5,4,0,201,1-4-2017,7,1
6,4,0,201,1-4-2018,8,1
0,4,0,201,1-4-2019,9,1
2,4,1,202,1-4-2020,0,1
3,4,0,202,1-4-2021,1,1
4,4,0,202,1-4-2022,2,1
5,4,0,202,1-4-2023,3,1
0,4,1,202,1-4-2024,4,1
1,4,0,202,1-4-2025,5,1
2,4,0,202,1-4-2026,6,1
3,4,0,202,1-4-2027,7,1
5,4,1,202,1-4-2028,8,1
6,4,0,202,1-4-2029,9,1
0,4,0,203,1-4-2030,0,1
1,4,0,203,1-4-2031,1,1
3,4,1,203,1-4-2032,2,1
4,4,0,203,1-4-2033,3,1
5,4,0,203,1-4-2034,4,1
6,4,0,203,1-4-2035,5,1
1,4,1,203,1-4-2036,6,1
2,4,0,203,1-4-2037,7,1
3,4,0,203,1-4-2038,8,1
4,4,0,203,1-4-2039,9,1
6,4,1,204,1-4-2040,0,1
0,4,0,204,1-4-2041,1,1
1,4,0,204,1-4-2042,2,1
2,4,0,204,1-4-2043,3,1
4,4,1,204,1-4-2044,4,1
5,4,0,204,1-4-2045,5,1
6,4,0,204,1-4-2046,6,1
0,4,0,204,1-4-2047,7,1
2,4,1,204,1-4-2048,8,1
3,4,0,204,1-4-2049,9,1
4,4,0,205,1-4-2050,0,1
5,4,0,205,1-4-2051,1,1
0,4,1,205,1-4-2052,2,1
1,4,0,205,1-4-2053,3,1
2,4,0,205,1-4-2054,4,1
3,4,0,205,1-4-2055,5,1
5,4,1,205,1-4-2056,6,1
6,4,0,205,1-4-2057,7,1
0,4,0,205,1-4-2058,8,1
1,4,0,205,1-4-2059,9,1
3,4,1,206,1-4-2060,0,1
4,4,0,206,1-4-2061,1,1
5,4,0,206,1-4-2062,2,1
6,4,0,206,1-4-2063,3,1
1,4,1,206,1-4-2064,4,1
