,index
2503,69947
2504,119752
2505,35728
2506,51535
2507,47598
2508,114797
2509,70376
2510,16320
2511,7181
2512,9803
2513,50688
2514,85711
2515,39578
2516,94902
2517,259
2518,67751
2519,121331
2520,110748
2521,54959
2522,66801
2523,7002
2524,113232
2525,55944
2526,26057
2527,100646
2528,140558
2529,120300
2530,107986
2531,20411
2532,12060
2533,5462
2534,89841
2535,132784
2536,12837
2537,80010
2538,127895
2539,71419
2540,103356
2541,24954
2542,137981
2543,11709
2544,118175
2545,123076
2546,101381
2547,92879
2548,73818
2549,131524
2550,76255
2551,128285
2552,19385
2553,145350
2554,11504
2555,119362
2556,117059
2557,19948
2558,130074
2559,8217
2560,94881
2561,37596
2562,23591
2563,62604
2564,134733
2565,116526
2566,92133
2567,25771
2568,50262
2569,100588
2570,68327
2571,127478
2572,2983
2573,49549
2574,108440
2575,113809
2576,104965
2577,100456
2578,43078
2579,78702
2580,67105
2581,35047
2582,110612
2583,123025
2584,32044
2585,119548
2586,22041
2587,67483
2588,77118
2589,144460
2590,142197
2591,105832
2592,20046
2593,139615
2594,6502
2595,40433
2596,529
2597,78350
2598,79045
2599,99231
2600,138485
2601,70271
2602,110621
2603,4383
2604,103934
2605,78039
2606,19266
2607,118534
2608,40657
2609,23109
2610,86599
2611,5488
2612,94872
2613,121866
2614,134330
2615,76914
2616,119888
2617,111316
2618,98943
2619,76628
2620,137285
2621,85151
2622,111208
2623,88873
2624,86031
2625,7907
2626,27788
2627,68268
2628,10501
2629,104497
2630,37889
2631,51457
2632,21190
2633,97090
2634,114956
2635,84837
2636,105844
2637,52671
2638,114134
2639,70302
2640,12062
2641,68503
2642,15976
2643,81021
2644,59199
2645,91716
2646,100687
2647,17065
2648,97135
2649,77431
2650,40714
2651,52447
2652,42002
2653,61163
2654,13291
2655,28123
2656,38558
2657,18121
2658,64525
2659,3131
2660,133135
2661,43854
2662,108424
2663,7864
2664,51801
2665,66279
2666,137517
2667,22185
2668,24976
2669,19139
2670,139888
2671,105372
2672,145668
2673,8001
2674,137125
2675,80872
2676,13029
2677,9958
2678,73010
2679,105440
2680,10287
2681,32891
2682,13930
2683,109695
2684,74428
2685,120404
2686,64297
2687,138622
2688,89471
2689,79851
2690,138698
2691,127110
2692,63260
2693,43836
2694,107844
2695,104240
2696,6267
2697,66053
2698,40080
2699,5346
2700,110162
2701,107714
2702,48489
2703,112354
2704,90532
2705,70852
2706,43241
2707,76999
2708,86464
2709,113268
2710,70150
2711,87751
2712,7940
2713,95302
2714,43115
2715,14737
2716,12086
2717,112022
2718,126685
2719,2895
2720,44461
2721,127802
2722,16856
2723,74681
2724,57191
2725,132916
2726,87752
2727,111319
2728,49184
2729,114889
2730,4050
2731,14713
2732,92961
2733,105308
2734,13075
2735,21218
2736,123361
2737,54884
2738,118560
2739,47020
2740,6009
2741,88533
2742,4452
2743,123331
2744,55014
2745,31051
2746,31787
2747,45837
2748,135651
2749,133745
2750,96689
2751,95035
2752,131317
2753,132789
2754,20483
2755,37220
2756,3804
2757,27044
2758,83067
2759,39869
2760,89421
2761,107252
2762,62088
2763,12930
2764,90205
2765,114082
2766,46329
2767,49312
2768,87332
2769,103902
2770,125181
2771,87161
2772,93912
2773,75093
2774,83517
2775,88319
2776,122542
2777,6414
2778,103170
2779,136652
2780,141796
2781,52515
2782,15630
2783,60956
2784,48222
2785,104182
2786,114527
2787,95646
2788,17852
2789,67720
2790,84224
2791,88370
2792,50466
2793,72691
2794,117871
2795,131118
2796,88583
2797,140404
2798,48980
2799,38332
2800,11002
2801,135757
2802,75683
2803,26940
2804,41873
2805,31022
2806,140191
2807,9573
2808,109680
2809,110302
2810,58362
2811,83373
2812,47059
2813,37336
2814,80244
2815,96004
2816,118155
2817,92425
2818,122318
2819,113880
2820,92366
2821,132479
2822,4208
2823,82061
2824,50619
2825,50830
2826,101504
2827,35421
2828,52297
2829,141614
2830,81055
2831,100738
2832,57882
2833,7103
2834,34855
2835,75558
2836,133982
2837,105454
2838,70516
2839,12949
2840,108876
2841,85466
2842,144323
2843,33696
2844,109674
2845,121802
2846,81456
2847,28005
2848,146434
2849,76991
2850,116667
2851,10653
2852,127095
2853,7248
2854,11243
2855,106782
2856,49179
2857,144696
2858,42116
2859,56981
2860,18336
2861,76698
2862,19469
2863,119578
2864,74333
2865,57000
2866,93623
2867,19387
2868,50826
2869,1293
2870,36862
2871,140797
2872,60490
2873,24143
2874,88804
2875,37721
2876,8948
2877,24519
2878,125288
2879,66411
2880,76519
2881,134520
2882,27558
2883,134992
2884,99243
2885,124683
2886,5669
2887,114119
2888,136026
2889,70995
2890,31819
2891,127393
2892,141337
2893,78928
2894,128586
2895,90743
2896,119824
2897,78868
2898,42463
2899,51210
2900,127447
2901,27441
2902,100279
2903,112642
2904,134849
2905,18934
2906,9785
2907,37925
2908,92676
2909,112136
2910,87064
2911,28070
2912,42326
2913,17407
2914,29779
2915,35360
2916,134023
2917,134728
2918,124518
2919,30240
2920,43933
2921,129088
2922,127106
2923,6853
2924,110348
2925,124432
2926,100897
2927,78732
2928,70525
2929,69530
2930,28476
2931,54998
2932,70013
2933,130630
2934,100957
2935,110573
2936,74544
2937,103976
2938,72753
2939,76700
2940,21337
2941,118230
2942,45
2943,12418
2944,120781
2945,81311
2946,40544
2947,121734
2948,95478
2949,57147
2950,64471
2951,97805
2952,33005
2953,2306
2954,97338
2955,101015
2956,110695
2957,91697
2958,20485
2959,89851
2960,32485
2961,55181
2962,28962
2963,35476
2964,140500
2965,9666
2966,25007
2967,91933
2968,18402
2969,97537
2970,77701
2971,37107
2972,71865
2973,125371
2974,46083
2975,9106
2976,144610
2977,65144
2978,108932
2979,89175
2980,55521
2981,96235
2982,145775
2983,99227
2984,143733
2985,76673
2986,114792
2987,40901
2988,87592
2989,6144
2990,113513
2991,20402
2992,97212
2993,70102
2994,22718
2995,15185
2996,62424
2997,84018
2998,12506
2999,63488
3000,140716
3001,38811
3002,40373
3003,12059
3004,40065
3005,91101
3006,144549
3007,64187
3008,140467
3009,114693
3010,91937
3011,103565
3012,68079
3013,70304
3014,109825
3015,1807
3016,8095
3017,117176
3018,63453
3019,138680
3020,73087
3021,82692
3022,36312
3023,52200
3024,74411
3025,19865
3026,49948
3027,53335
3028,78036
3029,85641
3030,47002
3031,97543
3032,119304
3033,30182
3034,38279
3035,30673
3036,60470
3037,23483
3038,95216
3039,25269
3040,33173
3041,140688
3042,89357
3043,21405
3044,22741
3045,20660
3046,82337
3047,132691
3048,140682
3049,25090
3050,114523
3051,112331
3052,54523
3053,101316
3054,30537
3055,115616
3056,10368
3057,88608
3058,122508
3059,121621
3060,36649
3061,98265
3062,93365
3063,113912
3064,126218
3065,30033
3066,16945
3067,11655
3068,124330
3069,19874
3070,118355
3071,11409
3072,107220
3073,114530
3074,5484
3075,22790
3076,2030
3077,68387
3078,76245
3079,101511
3080,92018
3081,102785
3082,26066
3083,9706
3084,122931
3085,105384
3086,32644
3087,32815
3088,106713
3089,123608
3090,30889
3091,87462
3092,9654
3093,20711
3094,102919
3095,126963
3096,68861
3097,138841
3098,126010
3099,112803
3100,110105
3101,118992
3102,12330
3103,18788
3104,126658
3105,86993
3106,137653
3107,134236
3108,42378
3109,101155
3110,45131
3111,122101
3112,117129
3113,104255
3114,35793
3115,125412
3116,117860
3117,61799
3118,137710
3119,103117
3120,13838
3121,38404
3122,66422
3123,66832
3124,104324
3125,66375
3126,22055
3127,25839
3128,119974
3129,76536
3130,129152
3131,70274
3132,11780
3133,67155
3134,97086
3135,14816
3136,101433
3137,56421
3138,54069
3139,138221
3140,62448
3141,60941
3142,32774
3143,42653
3144,104464
3145,7830
3146,145000
3147,95282
3148,69411
3149,113895
3150,86570
3151,84221
3152,107916
3153,89366
3154,97343
3155,116430
3156,47830
3157,102400
3158,36776
3159,44785
3160,16065
3161,124421
3162,50490
3163,30301
3164,104423
3165,89555
3166,104725
3167,51378
3168,41919
3169,45869
3170,55333
3171,76282
3172,41455
3173,26090
3174,56290
3175,130109
3176,130458
3177,38819
3178,48039
3179,67525
3180,103496
3181,99255
3182,19857
3183,121404
3184,3314
3185,136297
3186,88385
3187,94642
3188,139584
3189,74837
3190,73626
3191,14333
3192,35711
3193,128881
3194,83037
3195,102351
3196,57463
3197,119803
3198,11135
3199,18526
3200,55617
3201,34339
3202,141460
3203,89641
3204,115734
3205,43610
3206,10220
3207,126770
3208,3959
3209,39534
3210,59857
3211,20142
3212,53414
3213,55659
3214,121140
3215,8061
3216,86177
3217,98532
3218,19288
3219,22885
3220,124505
3221,15575
3222,8097
3223,41113
3224,37375
3225,126003
3226,62695
3227,39809
3228,33677
3229,123257
3230,136410
3231,60773
3232,98807
3233,72790
3234,50547
3235,49905
3236,136708
3237,125357
3238,43835
3239,137440
3240,125865
3241,62692
3242,139890
3243,55357
3244,41218
3245,9327
3246,71564
3247,7495
3248,87287
3249,137821
3250,92938
3251,87141
3252,135496
3253,46429
3254,34839
3255,30917
3256,101543
3257,114193
3258,129130
3259,120288
3260,116352
3261,26944
3262,27767
3263,29718
3264,7880
3265,56233
3266,48995
3267,126912
3268,134015
3269,81258
3270,60616
3271,114621
3272,30304
3273,2272
3274,9205
3275,27009
3276,57085
3277,106052
3278,119253
3279,86429
3280,105860
3281,27183
3282,130279
3283,38252
3284,112946
3285,57148
3286,58387
3287,46137
3288,13602
3289,98106
3290,31926
3291,138318
3292,124631
3293,77432
3294,142287
3295,125310
3296,127407
3297,32135
3298,101660
3299,107785
3300,129113
3301,35410
3302,103863
3303,86272
3304,53337
3305,103534
3306,136581
3307,26726
3308,127648
3309,13540
3310,54220
3311,89107
3312,121052
3313,28926
3314,9221
3315,57401
3316,68231
3317,29684
3318,118365
3319,83117
3320,112782
3321,131805
3322,1710
3323,45522
3324,118604
3325,69671
3326,145435
3327,76728
3328,82444
3329,32840
3330,36588
3331,74101
3332,107010
3333,95238
3334,52208
3335,88775
3336,83782
3337,131297
3338,123708
3339,118229
3340,45772
3341,113302
3342,95976
3343,120694
3344,98385
3345,32133
3346,113540
3347,38221
3348,36805
3349,114801
3350,109598
3351,35775
3352,86720
3353,794
3354,88457
3355,71826
3356,143022
3357,37746
3358,102798
3359,36534
3360,34708
3361,65878
3362,128721
3363,84742
3364,40200
3365,76866
3366,120432
3367,1683
3368,122641
3369,122162
3370,92656
3371,87998
3372,74952
3373,2974
3374,119148
3375,61789
3376,135210
3377,119660
3378,28299
3379,99016
3380,47815
3381,9594
3382,25788
3383,123106
3384,122414
3385,37129
3386,77544
3387,100996
3388,106074
3389,103814
3390,114755
3391,31316
3392,61365
3393,94379
3394,132558
3395,76932
3396,105757
3397,89108
3398,76017
3399,75038
3400,63708
3401,88724
3402,141056
3403,93611
3404,60612
3405,4130
3406,94964
3407,17074
3408,109281
3409,44821
3410,131353
3411,39905
3412,89737
3413,72585
3414,100237
3415,108504
3416,45046
3417,52625
3418,130177
3419,62651
3420,119916
3421,128436
3422,86782
3423,50584
3424,93453
3425,97876
3426,129534
3427,43432
3428,79603
3429,897
3430,138093
3431,55516
3432,104378
3433,23651
3434,70850
3435,75624
3436,9664
3437,58441
3438,140735
3439,122730
3440,10360
3441,88545
3442,64926
3443,109832
3444,31368
3445,137847
3446,137197
3447,60114
3448,34527
3449,3191
3450,91049
3451,52316
3452,77738
3453,60654
3454,100525
3455,70657
3456,27670
3457,27882
3458,13432
3459,37817
3460,95244
3461,115243
3462,135020
3463,4836
3464,99134
3465,140988
3466,59335
3467,63455
3468,90870
3469,133208
3470,28190
3471,91008
3472,133251
3473,76574
3474,137754
3475,6016
3476,81240
3477,105375
3478,14403
3479,71430
3480,132392
3481,32572
3482,28886
3483,12165
3484,109056
3485,98699
3486,27656
3487,41774
3488,4245
3489,76443
3490,44711
3491,67717
3492,135595
3493,112840
3494,128146
3495,140967
3496,68012
3497,77251
3498,37793
3499,18222
3500,95096
3501,95484
3502,77734
3503,39245
3504,28741
3505,100124
3506,53091
3507,61801
3508,66117
3509,25698
3510,95438
3511,91901
3512,119159
3513,97346
3514,48597
3515,55080
3516,65970
3517,55841
3518,57159
3519,100767
3520,118828
3521,92741
3522,99269
3523,115785
3524,37855
3525,113126
3526,42754
3527,75106
3528,82675
3529,13788
3530,99320
3531,137229
3532,128378
3533,105012
3534,106755
3535,50043
3536,140685
3537,105115
3538,22087
3539,99115
3540,12619
3541,127753
3542,134701
3543,34397
3544,131725
3545,89560
3546,49380
3547,130339
3548,125261
3549,89966
3550,98244
3551,103070
3552,110436
3553,143672
3554,70676
3555,55060
3556,69066
3557,34751
3558,28832
3559,87501
3560,53745
3561,131152
3562,75218
3563,125803
3564,8305
3565,59320
3566,38630
3567,13362
3568,81855
3569,23080
3570,102744
3571,21324
3572,75507
3573,54849
3574,140898
3575,93959
3576,141172
3577,97762
3578,112478
3579,10897
3580,49218
3581,114906
3582,52733
3583,132630
3584,123531
3585,116122
3586,144412
3587,2693
3588,28605
3589,125413
3590,118109
3591,81406
3592,38667
3593,143970
3594,111052
3595,108324
3596,55726
3597,70773
3598,112392
3599,116370
3600,104599
3601,106745
3602,52342
3603,106610
3604,142480
3605,132594
3606,28610
3607,19298
3608,18153
3609,85014
3610,98875
3611,26542
3612,94060
3613,53142
3614,28625
3615,106584
3616,71676
3617,140754
3618,51035
3619,71155
3620,64789
3621,26778
3622,135758
3623,7150
3624,56818
3625,16751
3626,62797
3627,19394
3628,8629
3629,87209
3630,141955
3631,105195
3632,145353
3633,27028
3634,87007
3635,128179
3636,69418
3637,81049
3638,108677
3639,50674
3640,82624
3641,138398
3642,47005
3643,66305
3644,114198
3645,108328
3646,24950
3647,118005
3648,32614
3649,3825
3650,96832
3651,123607
3652,43534
3653,46604
3654,37529
3655,118192
3656,117884
3657,90958
3658,135427
3659,23825
3660,80358
3661,126156
3662,41789
3663,143381
3664,80468
3665,113385
3666,5600
3667,93097
3668,39747
3669,15931
3670,34912
3671,16736
3672,22976
3673,5592
3674,129968
3675,16966
3676,16461
3677,145357
3678,51349
3679,32918
3680,103346
3681,48795
3682,80499
3683,93736
3684,120890
3685,60326
3686,101699
3687,118856
3688,8309
3689,49017
3690,3688
3691,755
3692,186
3693,67170
3694,140099
3695,100704
3696,115993
3697,56297
3698,9922
3699,122106
3700,96828
3701,20
3702,31609
3703,65850
3704,67928
3705,27855
3706,133317
3707,15554
3708,228
3709,64675
3710,1306
3711,76390
3712,718
3713,36714
3714,66866
3715,114578
3716,36141
3717,95314
3718,31834
3719,41953
3720,52236
3721,75971
3722,139842
3723,65387
3724,87904
3725,88032
3726,144941
3727,84776
3728,69633
3729,10661
3730,112855
3731,23675
3732,133657
3733,33727
3734,140068
3735,77748
3736,76395
3737,44402
3738,21389
3739,53749
3740,35782
3741,32987
3742,31757
3743,37749
3744,51562
3745,28203
3746,80729
3747,70242
3748,113290
3749,34133
3750,28415
3751,89732
3752,58960
3753,29262
3754,76678
3755,122112
3756,98438
3757,13023
3758,49661
3759,107713
3760,8379
3761,33252
3762,80342
3763,39076
3764,108733
3765,56459
3766,53250
3767,18236
3768,32517
3769,123430
3770,41444
3771,107164
3772,146022
3773,46990
3774,56745
3775,136500
3776,33955
3777,30
3778,94748
3779,98118
3780,88660
3781,20854
3782,31084
3783,12892
3784,33841
3785,42248
3786,78123
3787,144256
3788,76510
3789,38072
3790,104848
3791,74737
3792,7889
3793,64277
3794,16757
3795,55574
3796,101321
3797,23145
3798,105821
3799,80803
3800,65090
3801,2935
3802,3613
3803,5511
3804,85634
3805,43779
3806,17155
3807,77586
3808,48798
3809,90900
3810,124333
3811,99964
3812,133965
3813,136665
3814,117135
3815,140787
3816,29361
3817,39538
3818,115826
3819,111028
3820,5342
3821,80551
3822,101594
3823,144788
3824,144320
3825,22914
3826,30753
3827,117154
3828,82315
3829,48627
3830,99755
3831,117056
3832,125975
3833,144095
3834,59104
3835,71375
3836,41806
3837,59218
3838,140983
3839,41775
3840,87993
3841,23751
3842,56620
3843,70422
3844,56955
3845,52060
3846,31580
3847,101320
3848,96811
3849,105096
3850,40215
3851,116323
3852,11986
3853,96227
3854,13640
3855,23950
3856,108199
3857,122103
3858,32472
3859,114397
3860,118190
3861,8007
3862,139924
3863,83232
3864,121531
3865,91247
3866,114875
3867,5885
3868,10794
3869,69207
3870,25255
3871,42281
3872,85187
3873,131225
3874,140306
3875,63234
3876,116429
3877,42504
3878,35042
3879,108338
3880,15096
3881,23757
3882,134373
3883,12337
3884,89521
3885,9508
3886,10307
3887,85239
3888,69766
3889,134827
3890,113415
3891,111857
3892,129162
3893,134507
3894,109827
3895,98343
3896,121651
3897,100912
3898,28352
3899,140007
3900,26521
3901,102461
3902,78524
3903,115512
3904,14459
3905,140371
3906,28277
3907,135586
3908,48020
3909,73080
3910,101965
3911,70505
3912,83479
3913,52729
3914,71990
3915,110293
3916,125396
3917,139192
3918,144774
3919,86933
3920,52793
3921,144204
3922,139183
3923,116146
3924,127928
3925,48965
3926,105245
3927,92515
3928,59800
3929,52929
3930,124101
3931,63287
3932,40845
3933,111513
3934,36896
3935,17786
3936,68305
3937,134674
3938,90368
3939,98309
3940,112013
3941,50086
3942,101865
3943,13297
3944,59345
3945,141018
3946,37454
3947,106608
3948,52982
3949,102716
3950,121498
3951,141081
3952,139729
3953,76843
3954,30931
3955,18119
3956,145473
3957,85069
3958,82150
3959,57338
3960,100584
3961,46326
3962,109768
3963,129047
3964,73649
3965,57972
3966,31633
3967,34280
3968,26976
3969,23860
3970,45058
3971,143776
3972,144166
3973,35211
3974,21831
3975,119070
3976,82219
3977,89325
3978,35107
3979,83819
3980,37035
3981,94207
3982,6691
3983,16579
3984,65509
3985,70669
3986,47535
3987,32907
3988,37110
3989,25751
3990,16536
3991,30322
3992,70435
3993,66165
3994,9241
3995,76829
3996,98148
3997,79279
3998,44575
3999,110663
4000,86968
4001,82790
4002,123599
4003,39945
4004,5373
4005,121558
4006,126415
4007,16941
4008,40534
4009,95624
4010,106096
4011,9863
4012,127187
4013,92791
4014,101500
4015,71987
4016,102184
4017,90165
4018,74797
4019,71662
4020,134852
4021,39352
4022,7713
4023,146120
4024,92815
4025,92466
4026,102491
4027,68348
4028,26392
4029,28332
4030,5140
4031,38435
4032,48004
4033,134047
4034,67431
4035,92263
4036,127982
4037,32219
4038,62869
4039,34993
4040,120352
4041,121588
4042,125338
4043,44108
4044,129618
4045,6807
4046,118409
4047,130569
4048,20150
4049,121962
4050,80430
4051,30335
4052,118954
4053,61117
4054,85283
4055,89837
4056,103321
4057,44020
4058,129076
4059,65196
4060,124123
4061,32976
4062,87568
4063,45006
4064,56861
4065,62776
4066,16599
4067,118069
4068,104335
4069,23339
4070,71673
4071,9167
4072,98225
4073,111209
4074,13486
4075,19777
4076,11209
4077,81781
4078,41334
4079,83785
4080,119459
4081,1643
4082,20929
4083,133972
4084,27306
4085,35257
4086,70335
4087,44069
4088,132978
4089,40710
4090,78606
4091,21077
4092,93159
4093,92657
4094,143329
4095,4447
4096,94575
4097,96136
4098,75722
4099,51609
4100,67202
4101,47318
4102,100515
